category,region,distance,time_required,level,course_name,point_number,point_name,long_,lat_
생태문화길,동작구,2.80km,1시간30분,2,동작충효길(1코스_고구동산길),247,흑석동양아파트,126.9581704,37.50007949
생태문화길,동작구,2.80km,1시간30분,2,동작충효길(1코스_고구동산길),242,버스정류장(상도터널본동),126.953573,37.51199101
생태문화길,동작구,2.80km,1시간30분,2,동작충효길(1코스_고구동산길),236,노량진근린공원 입구,126.953566,37.51240913
생태문화길,동작구,2.80km,1시간30분,2,동작충효길(1코스_고구동산길),237,고구동산 길,126.9533246,37.5090027
생태문화길,동작구,2.80km,1시간30분,2,동작충효길(1코스_고구동산길),244,흑석로3길,126.9553279,37.50724258
생태문화길,동작구,1.63km,1시간,1,보라매공원 산책길,234,보라매공원 후문,126.9228617,37.49284491
생태문화길,동작구,1.63km,1시간,1,보라매공원 산책길,233,인공암벽등반장,126.9226432,37.49170219
생태문화길,동작구,1.63km,1시간,1,보라매공원 산책길,232,보라매공원 호수,126.9168003,37.49078671
생태문화길,동작구,1.63km,1시간,1,보라매공원 산책길,235,보라매공원 남문,126.9155619,37.48937036
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,230,버스정류장(정금마을),126.9824844,37.49570619
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,216,정국교,126.9750077,37.50053415
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,217,박정희대통령 묘소,126.9663713,37.49516249
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,218,호국지장사,126.9646132,37.49806292
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,219,국립현충원입구,126.9630278,37.49446336
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,220,사당출입문,126.96773,37.49394659
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,221,육탄10용사 현충비,126.9775973,37.49872962
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,222,호국지장사,126.9648583,37.49877202
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,223,부안군 이석수 묘역,126.9684183,37.50281604
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,224,달마사,126.9626385,37.49867888
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,225,국립서울현충원,126.9721782,37.49977786
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,226,현충원산책로,126.9741573,37.49600566
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,227,동작역 8번 출입구,126.9766279,37.50324703
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,228,버스정류장(현대레미안아파트 롯데캐슬아파트),126.9710108,37.48973748
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,229,사당신동아아파트,126.976621,37.49150389
생태문화길,동작구,7.34km,4시간30분,2,현충원 나들길,231,동작역 3번 출입구,126.9804249,37.50166437
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1270,고속터미널역 인근,127.0022546,37.5020454
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1265,구반포역 지하철 9호선,126.9873028,37.50128881
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1266,구반포역 인근,126.9850145,37.50010047
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1267,반포주공아파트 인근,126.9914625,37.49955062
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1268,반포종합운동장 인근,126.9956297,37.49943484
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1271,서울국립중앙도서관,127.0041225,37.49802464
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1269,고속터미널역 지하철 37호선,127.00518,37.50327245
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1263,동작역 지하철 49호선,126.9801529,37.50327834
한강지천길/계절길,서초구,2.57Km,1시간,1,반포천,1264,동작역 인근,126.9799178,37.50340922
한강지천길/계절길,서초구,5.69Km,2시간,1,여의천,1386,양재시민의숲역 지하철 신분당선,127.0378973,37.47064427
한강지천길/계절길,서초구,5.69Km,2시간,1,여의천,1387,양재시민의숲 인근,127.0376221,37.47174107
한강지천길/계절길,서초구,5.69Km,2시간,1,여의천,1388,세원마을 인근,127.0525394,37.45450098
한강지천길/계절길,서초구,5.69Km,2시간,1,여의천,1389,청룡경로당회관 인근,127.0591386,37.44566403
한강지천길/계절길,서초구,5.69Km,2시간,1,여의천,1390,넘말골 인근,127.0687013,37.43453627
한강지천길/계절길,서초구,5.69Km,2시간,1,여의천,1391,양재2동주민센터양재꽃시장,127.039316,37.46958261
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,202,서리풀 공원 입구,127.002452,37.49338445
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,204,고속터미널역 5번출입구,127.0027218,37.50235432
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,205,그린피아 앞길,127.0099008,37.49869345
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,206,성의회관,127.0064611,37.49979177
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,207,청아빌라,126.9996986,37.4942236
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,208,캐슬렉스,126.9975825,37.49325172
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,209,방배2차 e편한세상 아파트,126.9972154,37.48953746
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,210,방배 LG자이 아파트,126.9995912,37.48741075
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,211,현대빌라트,127.0028385,37.48471427
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,212,방일초등학교,126.9978847,37.48590928
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,213,방배역 4번출입구,126.9974424,37.48191539
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,214,서울 국립 중앙도서관,127.0031088,37.49823013
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,215,효령대군 이보묘역,127.0004004,37.48250489
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,197,서래공원 서리골 공원 입구,127.0064394,37.5029664
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,198,서리골 공원,127.0065613,37.49776306
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,199,누에다리,127.0053212,37.49676112
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,200,몽마르뜨 공원 입구,127.0044714,37.49640908
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,201,몽마르뜨 공원,127.0043324,37.49514295
생태문화길,서초구,3.31km,1시간 30분,1,서리골 서리풀 나들길,203,서리풀 공원,126.9994209,37.49001087
생태문화길,서초구,3.86km,2시간,2,우면산 나들길,196,예술의전당,127.0105506,37.47888204
생태문화길,서초구,3.86km,2시간,2,우면산 나들길,194,소망탑 전망대,127.0103282,37.47265875
생태문화길,서초구,3.86km,2시간,2,우면산 나들길,195,남부터미널역 4번출입구,127.0162507,37.48470744
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1485,대왕파출소 버스정류장,127.1077277,37.46531861
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1334,삼일자동차운전전문학원,127.1201418,37.46429073
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1335,대왕초등학교 인근,127.1052562,37.46282101
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1336,세곡리엔파크1단지 인근,127.1012007,37.46461401
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1337,강남세곡LH푸르지오,127.0939007,37.46485356
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1338,헌인릉 인근,127.0837208,37.46409679
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1339,가든파이브,127.124808,37.47771693
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1340,세곡동사거리 버스정류장,127.1083706,37.46439899
한강지천길/계절길,강남구,3.70Km,1시간,1,세곡천,1341,헌인마을 버스정류장,127.0900585,37.46185156
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1145,한양8차아파트 인근,127.0428126,37.53111389
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1144,성수대교 인근,127.0307693,37.53439139
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1143,한강공원잠원지구 인근,127.0139393,37.52387756
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1142,달빛광장 인근,127.0001018,37.5128395
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1141,한강홍수통제소 인근,126.9815107,37.50549453
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1149,서울국립중앙도서관,127.0034908,37.49776646
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1148,삼성미술관,126.9995572,37.53835256
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1152,동작역 4 9호선,126.9806148,37.50199794
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1153,청담역 지하철 7호선,127.0568191,37.52000817
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1147,청담도로공원 인근,127.0643853,37.5208735
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1146,구산아파트 인근,127.0546637,37.52755857
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1544,압구정역 지하철 3호선,127.0280605,37.52721594
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1151,국립중앙박물관,126.9820416,37.52376842
한강지천길/계절길,강남구,10.17Km,3시간,1,강남서초한강길,1150,서울무역전시컨벤션센터,127.0721718,37.49588798
한강지천길/계절길,강남구,2.48Km,1시간,1,독정천,1223,가든파이브,127.1249213,37.4775713
한강지천길/계절길,강남구,2.48Km,1시간,1,독정천,1222,장지역 8호선,127.1258636,37.47889813
한강지천길/계절길,강남구,2.48Km,1시간,1,독정천,1221,독정천끝 인근,127.1181329,37.45641323
한강지천길/계절길,강남구,2.48Km,1시간,1,독정천,1220,서울자원 인근,127.1218954,37.46439881
한강지천길/계절길,강남구,2.48Km,1시간,1,독정천,1219,성모자애복지관 인근,127.1229934,37.47101653
한강지천길/계절길,강남구,2.48Km,1시간,1,독정천,1218,가든파이브 인근,127.1178597,37.47842396
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1384,도곡역 인근,127.0601684,37.48917247
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1385,학여울역 인근,127.0718775,37.49407921
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1383,구룡초등학교 인근,127.0496226,37.48378779
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1382,양재시민의숲 인근,127.0353681,37.47342106
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1381,양재1동주민센터 인근,127.0299239,37.46900509
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1380,양재역 지하철 신분당선 3호선,127.0336186,37.48444472
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1379,도곡역 지하철 분당선 3호선,127.0557787,37.4899235
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1378,학여울역 지하철 3호선,127.0702627,37.49612553
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1377,양재시민의숲역(매헌역) 지하철 신분당선,127.0383936,37.46975059
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1376,개포동역 지하철 분당선,127.0661073,37.48887695
한강지천길/계절길,강남구,9.53Km,3시간,1,양재천,1375,대모산입구역 지하철 분당선,127.0728066,37.49108383
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,193,개암약수터,127.0577798,37.47249553
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,192,구룡산길 시작,127.0584724,37.47532632
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,191,생태통로,127.0539292,37.47597822
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,190,달터근린공원,127.0523922,37.47767073
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,189,달터근린공원 입구,127.049873,37.48301037
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,188, 양재천 다리,127.0483454,37.48279333
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,187,버스정류장(능인선원앞),127.0526829,37.4721544
생태문화길,강남구,6.02km,2시간30분,2,구룡산 나들길,186,매봉역 4번 출입구,127.0465629,37.48659326
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,185,세곡2보금자리,127.0950503,37.48020306
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,184,서울로봇고등학교앞,127.0835027,37.48125445
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,183,불국사,127.0750701,37.47745583
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,182,대모산 정상,127.0773638,37.47477773
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,181,독도모형,127.0737708,37.4769416
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,180,리기다소나무 숲,127.0732794,37.47770081
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,174,실로암 약수터,127.0816532,37.47766271
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,175,대모산 초소위,127.0800924,37.47981022
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,176,경작지,127.0796208,37.47957073
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,177,정자,127.077488,37.47923279
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,178,야생화군락지,127.0747714,37.47868874
생태문화길,강남구,4.80km,3시간,2,대모산 나들길,179,체력단련장,127.0733981,37.4782095
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,164,봉은사 대웅전,127.0576727,37.51562694
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,173,한국종합전시장(COEX),127.059603,37.51272208
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,172,선릉역 8번출입구,127.0488317,37.50492058
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,171,삼성역 6번출입구,127.0624912,37.50930481
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,170,선릉,127.0462535,37.50848007
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,169,정현왕후릉,127.0468947,37.50934645
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,168,정릉,127.0525341,37.50819346
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,167,매표소,127.0472302,37.50739794
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,166,선릉외곽길,127.0516395,37.50691748
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,165,미륵대불,127.0561795,37.51547289
생태문화길,강남구,4.15km,2시간,2,선정릉나들길,163,봉은사입구,127.0580156,37.51395608
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1119,가든파이브 인근,127.1161064,37.4796414
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1120,수서역 지하철 분당선 3호선,127.1013933,37.48727093
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1121,삼성역 지하철 2호선,127.0620584,37.50817046
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1122,롯데월드,127.0978237,37.51091735
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1123,석촌호수,127.1020375,37.50933032
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1124,삼성어린이박물관,127.0775069,37.55086618
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1125,잠실종합운동장,127.0721956,37.51282933
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1118,서울메트로수서차량사업소 인근,127.1063467,37.49171785
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1117,강남주민편의시설 인근,127.0932279,37.4959645
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1116,우성아파트 인근,127.0693084,37.50232437
한강지천길/계절길,,7.14Km,2시간,1,탄천길,1115,잠실종합운동장 인근,127.0721956,37.51282933
생태문화길,송파구,30.21km,8시간,3,송파소리길,161,서울삼전도비,127.1009293,37.50923461
생태문화길,송파구,30.21km,8시간,3,송파소리길,138,석촌호수길,127.1044958,37.51181733
생태문화길,송파구,30.21km,8시간,3,송파소리길,139,몽촌토성역 1번 출입구,127.1131436,37.51765398
생태문화길,송파구,30.21km,8시간,3,송파소리길,140,한성백제박물관,127.1213519,37.51569822
생태문화길,송파구,30.21km,8시간,3,송파소리길,141,몽촌토성길,127.1232825,37.51814581
생태문화길,송파구,30.21km,8시간,3,송파소리길,142,몽촌토성,127.118545,37.52296594
생태문화길,송파구,30.21km,8시간,3,송파소리길,143,올림픽공원입구,127.117291,37.52348968
생태문화길,송파구,30.21km,8시간,3,송파소리길,144,양재천 산책로,127.0723114,37.50048354
생태문화길,송파구,30.21km,8시간,3,송파소리길,145,학여울 생태공원,127.0738192,37.5003606
생태문화길,송파구,30.21km,8시간,3,송파소리길,146,수서역 3거리 밑,127.1066178,37.4887077
생태문화길,송파구,30.21km,8시간,3,송파소리길,147,탄천 산책로 입구,127.1177889,37.47801537
생태문화길,송파구,30.21km,8시간,3,송파소리길,148,장지천 입구,127.1268101,37.47647755
생태문화길,송파구,30.21km,8시간,3,송파소리길,149,가든파이브,127.1261897,37.47809835
생태문화길,송파구,30.21km,8시간,3,송파소리길,150,장지공원,127.1312178,37.48203083
생태문화길,송파구,30.21km,8시간,3,송파소리길,151,송파노인요양센터,127.1347486,37.48586571
생태문화길,송파구,30.21km,8시간,3,송파소리길,152,장지근린공원,127.1365056,37.4899819
생태문화길,송파구,30.21km,8시간,3,송파소리길,153,성내 제5교,127.1371375,37.50141122
생태문화길,송파구,30.21km,8시간,3,송파소리길,154,잠실역 3번 출입구,127.099743,37.5126982
생태문화길,송파구,30.21km,8시간,3,송파소리길,155,버스정류장(올림픽공원 남2문),127.1232776,37.51399327
생태문화길,송파구,30.21km,8시간,3,송파소리길,156,장미광장,127.1278757,37.51230926
생태문화길,송파구,30.21km,8시간,3,송파소리길,157,올림픽공원역 1번 출입구,127.1307784,37.51629849
생태문화길,송파구,30.21km,8시간,3,송파소리길,158,꿈나무다리,127.1290886,37.52064968
생태문화길,송파구,30.21km,8시간,3,송파소리길,159,잠실나루역 1번 출입구,127.1034513,37.52137456
생태문화길,송파구,30.21km,8시간,3,송파소리길,160,롯데월드,127.0977969,37.51102108
생태문화길,송파구,30.21km,8시간,3,송파소리길,162,거창신씨묘역,127.1318196,37.5006752
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1342,종합운동장역 지하철 2호선,127.0734109,37.51113814
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1344,잠실나루역 지하철 2호선,127.1038717,37.52063772
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1345,잠실대교 인근,127.0965582,37.52115473
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1346,한강공원광나루지구 인근,127.1070841,37.52834987
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1347,광나루자전거공원 인근,127.1194414,37.54484522
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1348,암사동선사주거지 인근,127.1295354,37.56280484
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1349,고덕천 인근,127.1576654,37.57072046
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1350,춘천고속도로 인근,127.1906124,37.58176851
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1351,몽촌토성,127.1187701,37.52297752
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1352,일자산 해맞이 공원,127.1511502,37.53005724
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1354,석촌동 고분군,127.102017,37.50291502
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1355,암사역 지하철 8호선,127.1274522,37.55008414
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1545,버스정류장(미사리 차고지),127.2037849,37.57564535
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1546,상일동역 지하철 5호선,127.1680326,37.55685562
한강지천길/계절길,송파구,17.98Km,5시간40분,1,송파강동한강길,1343,잠실한강공원 인근,127.0711709,37.51941289
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1305,한성백제박물관,127.1209617,37.51539257
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1422,거여역 지하철 5호선,127.1442071,37.49298296
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1302,올림픽공원역 지하철 5호선,127.1304996,37.51606466
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1300,오륜사거리 인근,127.1363596,37.50857243
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1293,아산병원정문앞,127.1071216,37.52487924
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1294,아산병원 인근,127.1078833,37.52377016
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1295,몽촌토성,127.1181513,37.52259139
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1304,몽촌토성 역사관,127.124015,37.52378022
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1296,풍납중학교 인근,127.1164072,37.52335938
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1297,몽촌토성 인근,127.1188732,37.52472885
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1298,올림픽수영장 인근,127.1281322,37.52165934
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1303,올림픽공원,127.1225323,37.52056093
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1299,오륜주민센터 인근,127.1342605,37.51461036
한강지천길/계절길,송파구,5.49Km,2시간,1,성내천길,1301,아남아파트 인근,127.1464863,37.50022277
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,133,서울삼전도비,127.1007647,37.50918132
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,130,잠실역2번 출입구,127.1015215,37.51348349
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,131,잠실역3번 출입구,127.0998904,37.51268838
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,132,롯데월드,127.097781,37.51096525
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,134,석촌동백제초기적석총,127.1026396,37.50283789
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,136,석촌역 7번출입구,127.1066933,37.50526114
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,137,방이동백제고분군,127.1204246,37.50762573
생태문화길,송파구,4.17km,1시간,1,석촌호수 산책길,129,석촌호수길,127.1043266,37.5117637
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,965,올림픽공원역 1번 출입구,127.1308714,37.5165128
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,966,꿈나무다리,127.1287382,37.52075919
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,958,몽촌토성,127.1183924,37.51992231
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,959,한성백제박물관,127.1214017,37.51533521
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,960,몽촌토성길,127.1239434,37.51777099
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,961,산책로(88호수),127.1247965,37.52116556
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,962,몽촌토성역 1번출입구,127.1130845,37.51762536
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,963,버스정류장(올림픽공원 남2문),127.1228517,37.51388243
생태문화길,송파구,3.67km,3시간,2,몽촌토성 나들길,964,장미광장,127.1278429,37.51256236
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,118,길동자연생태공원,127.1546342,37.54089239
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,128,버스정류장(일자산입구),127.1498018,37.53147952
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,123,일자산정상해맞이쉼터,127.152732,37.52804456
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,122,해맞이광장,127.1533948,37.52949773
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,121,강동그린웨이가족캠핑장,127.1539965,37.5361749
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,120,허브천문공원,127.1557221,37.53780286
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,119,길동자연생태공원 산책로,127.1573008,37.54200922
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,127,외나무다리,127.1521652,37.5314456
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,126,참나무숲,127.1518594,37.531247
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,125,둔촌약수터,127.1515051,37.53085062
생태문화길,강동구,5.21km,3시간,2,일자산 숲 나들길,124,둔촌이집선생둔굴,127.1506057,37.52623211
한강지천길/계절길,강동구,3.98Km,1시간 30분,1,망월천길,1241,강일리버파크2단지 인근,127.1752743,37.57009753
한강지천길/계절길,강동구,3.98Km,1시간 30분,1,망월천길,1243,강일리버파크1단지 정문,127.1730398,37.56799444
한강지천길/계절길,강동구,3.98Km,1시간 30분,1,망월천길,1240,공동주택 인근,127.1789228,37.57023341
한강지천길/계절길,강동구,3.98Km,1시간 30분,1,망월천길,1239,강동중학교 인근,127.1780515,37.5702989
한강지천길/계절길,강동구,3.98Km,1시간 30분,1,망월천길,1242,강일리버파크1단지 인근,127.1707836,37.5686017
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1172,문희공유창모역입구,127.1697728,37.5468166
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1168,고덕천교 인근,127.1585192,37.5702496
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1169,고덕차량기지 인근,127.1637008,37.56691264
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1170,강동공영차고지 인근,127.1730008,37.56246429
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1171,고덕주공6단지 인근,127.1733681,37.55162348
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1173,고덕리엔파크1단지,127.1707318,37.56069342
한강지천길/계절길,강동구,4.18Km,1시간 30분,1,고덕천길,1420,상일동역 지하철 5호선,127.1662172,37.55664827
생태문화길,강동구,1.90km,1시간30분,1,고덕산 산책길,116,고덕동 생태경관보전지역,127.1475169,37.56715511
생태문화길,강동구,1.90km,1시간30분,1,고덕산 산책길,117,광주이씨 광릉 부원군 묘역,127.143602,37.56307034
생태문화길,강동구,1.90km,1시간30분,1,고덕산 산책길,114,고덕산 정상,127.1448432,37.56585888
생태문화길,강동구,1.90km,1시간30분,1,고덕산 산책길,115,명일역 3번 출입구,127.144185,37.551879
서울둘레길,강북구도봉구성북구은평구종로구,34.5km,17시간,2,8코스-북한산코스,1525,도봉탐방지원센터 옆,127.0363634,37.68606408
서울둘레길,강북구도봉구성북구은평구종로구,34.5km,17시간,2,8코스-북한산코스,1018,봉황각,127.0067637,37.6608966
서울둘레길,강북구도봉구성북구은평구종로구,34.5km,17시간,2,8코스-북한산코스,1017,419국립묘지,127.0064928,37.6494423
서울둘레길,강북구도봉구성북구은평구종로구,34.5km,17시간,2,8코스-북한산코스,1016,이준열사묘소,127.0010988,37.64235779
서울둘레길,강북구도봉구성북구은평구종로구,34.5km,17시간,2,8코스-북한산코스,1015,빨래골지킴터,127.00882,37.62734674
서울둘레길,강북구도봉구성북구은평구종로구,34.5km,17시간,2,8코스-북한산코스,1014,성북생태체험관,127.0068857,37.62098024
